date,time,year,month,day,mins,hour,index,value,site.name,period,season
2023-07-03,05:10:00,2023,7,03,10,5,acoustic_diversity,1.893954,mf_beach,dawn,Winter
2023-07-03,05:20:00,2023,7,03,20,5,acoustic_diversity,0.695765,mf_beach,dawn,Winter
2023-07-03,05:30:00,2023,7,03,30,5,acoustic_diversity,0.029057,mf_beach,dawn,Winter
2023-07-03,05:40:00,2023,7,03,40,5,acoustic_diversity,1.768356,mf_beach,dawn,Winter
2023-07-03,05:50:00,2023,7,03,50,5,acoustic_diversity,0.942757,mf_beach,dawn,Winter
2023-07-03,06:00:00,2023,7,03,0,6,acoustic_diversity,1.317336,mf_beach,dawn,Winter
2023-07-03,06:10:00,2023,7,03,10,6,acoustic_diversity,0.969441,mf_beach,dawn,Winter
2023-07-03,06:20:00,2023,7,03,20,6,acoustic_diversity,2.05957,mf_beach,dawn,Winter
2023-07-03,06:30:00,2023,7,03,30,6,acoustic_diversity,1.944531,mf_beach,dawn,Winter
2023-07-03,06:40:00,2023,7,03,40,6,acoustic_diversity,1.180799,mf_beach,dawn,Winter
2023-07-03,06:50:00,2023,7,03,50,6,acoustic_diversity,0.153749,mf_beach,dawn,Winter
2023-07-03,07:00:00,2023,7,03,0,7,acoustic_diversity,1.075936,mf_beach,dawn,Winter
2023-07-03,07:10:00,2023,7,03,10,7,acoustic_diversity,0.842766,mf_beach,dawn,Winter
2023-07-03,07:20:00,2023,7,03,20,7,acoustic_diversity,1.266104,mf_beach,dawn,Winter
2023-07-03,07:30:00,2023,7,03,30,7,acoustic_diversity,0.618776,mf_beach,dawn,Winter
2023-07-03,07:40:00,2023,7,03,40,7,acoustic_diversity,0.34902,mf_beach,dawn,Winter
2023-07-03,07:50:00,2023,7,03,50,7,acoustic_diversity,1.050351,mf_beach,dawn,Winter
2023-07-03,08:00:00,2023,7,03,0,8,acoustic_diversity,0.697708,mf_beach,morning,Winter
2023-07-03,08:10:00,2023,7,03,10,8,acoustic_diversity,0.291494,mf_beach,morning,Winter
2023-07-03,08:20:00,2023,7,03,20,8,acoustic_diversity,1.407306,mf_beach,morning,Winter
2023-07-03,08:30:00,2023,7,03,30,8,acoustic_diversity,1.330319,mf_beach,morning,Winter
2023-07-03,08:40:00,2023,7,03,40,8,acoustic_diversity,1.385165,mf_beach,morning,Winter
2023-07-03,08:50:00,2023,7,03,50,8,acoustic_diversity,0.702584,mf_beach,morning,Winter
2023-07-03,09:00:00,2023,7,03,0,9,acoustic_diversity,1.582966,mf_beach,morning,Winter
2023-07-03,09:10:00,2023,7,03,10,9,acoustic_diversity,1.456442,mf_beach,morning,Winter
2023-07-03,09:20:00,2023,7,03,20,9,acoustic_diversity,1.19898,mf_beach,morning,Winter
2023-07-03,09:30:00,2023,7,03,30,9,acoustic_diversity,0.742368,mf_beach,morning,Winter
2023-07-03,09:40:00,2023,7,03,40,9,acoustic_diversity,0.88812,mf_beach,morning,Winter
2023-07-03,09:50:00,2023,7,03,50,9,acoustic_diversity,0.829137,mf_beach,morning,Winter
2023-07-03,10:00:00,2023,7,03,0,10,acoustic_diversity,0.936308,mf_beach,morning,Winter
2023-07-03,10:10:00,2023,7,03,10,10,acoustic_diversity,1.092727,mf_beach,morning,Winter
2023-07-03,10:20:00,2023,7,03,20,10,acoustic_diversity,0.691473,mf_beach,morning,Winter
2023-07-03,10:30:00,2023,7,03,30,10,acoustic_diversity,1.422701,mf_beach,morning,Winter
2023-07-03,10:40:00,2023,7,03,40,10,acoustic_diversity,1.090496,mf_beach,morning,Winter
2023-07-03,10:50:00,2023,7,03,50,10,acoustic_diversity,1.040973,mf_beach,morning,Winter
2023-07-03,11:00:00,2023,7,03,0,11,acoustic_diversity,1.276874,mf_beach,morning,Winter
